Temperature,Fe,O2,Silicate,Nitrate,pH,Phosphate,Salinity,SPCO2,Chla,PAR,DOC,NH4,NPP
0.4136980164414399,0.012906728521952213,0.4690086683619623,0.12984949332277348,0.9072941680943839,0.6488592011379701,0.9217221302958454,0.852562356414418,0.3984282712653151,0.280579513700832,0.7660968467411152,0.26271042467679956,0.9374549757226543,0.146447151902325
0.4110520822697198,0.012629929809777994,0.47114867812712213,0.13306560330072803,0.9186914536040762,0.6514274423858382,0.9315420685984263,0.8508178159768396,0.3989942444366217,0.27868013273900755,0.770438750837974,0.26172215342595795,0.9333324978954635,0.14529390357767868
0.41092869639815927,0.012531073126858631,0.4733267503980465,0.13610274124569188,0.9293522656777539,0.6549157494415923,0.9411073822373366,0.8496559470336744,0.40350116443670503,0.2782278991766684,0.7943949589992675,0.26158642862091946,0.9331464433232287,0.1484141846612062
0.4113953826084738,0.012531073126858631,0.47426848118642795,0.13874360944655018,0.939026472908649,0.6578248783808682,0.9502991908198817,0.8483240207078178,0.4087956031299249,0.2760372796713979,0.7980116476721942,0.26182904591513484,0.939476622101922,0.14844119508922005
0.41035786436969934,0.012531073126858631,0.4750237516935514,0.14093728217363727,0.9477001545124714,0.6591818099680218,0.9589425129541571,0.8469631060337393,0.4109821449064204,0.2733935223144506,0.8056724000628853,0.26192060172546927,0.9520085693899266,0.1477982129560685
0.40977695265455266,0.012531073126858631,0.4751588678393903,0.14214502902065895,0.9539553580936456,0.6598172511015115,0.9656532794087195,0.8459498237320484,0.41327223108338096,0.2679287321410937,0.8122124179557885,0.26238649737022385,0.9682832095666414,0.1467212955996686
0.42155334282318874,0.01979268962738346,0.45159162220099724,0.1042355592523492,0.7902701525453445,0.6830737346695663,0.8191632108774501,0.8642061045360838,0.3428692671277118,0.38735366634778146,0.6438930168961118,0.26701273130049025,0.9205413787879212,0.1714724497393894
0.4200226422595842,0.019688099256854774,0.4534194274249208,0.10472676731926508,0.792765957327371,0.6794960687044274,0.8208576078041452,0.8635329369997762,0.3414881659071176,0.38862534767460255,0.6463198591537193,0.2663198271943714,0.9113372522731725,0.17143724869335625
0.4167779352992398,0.019667339353441705,0.4565717733516921,0.10641070101982089,0.8001239034605472,0.6762526712522146,0.826699212956831,0.86269153453096,0.33965164071859144,0.3913477935582597,0.6456386464084033,0.2648931478536527,0.9051799305552714,0.1696827345459251
0.4144776325990253,0.019458751752481847,0.4596401747793468,0.10803334241404575,0.8069971308361433,0.6741444629082736,0.8323734975944721,0.8617267180138206,0.3388259682053487,0.39157029237395585,0.6618699111025201,0.2642441245791699,0.8995266475876059,0.17231422189128812
0.420778553095385,0.017292604116352736,0.4575851444454846,0.10683464833493883,0.8159045143698683,0.6531335356374903,0.8429419135154159,0.8591412307199717,0.35574718742259326,0.36372808108509547,0.7233198848819481,0.2665751396726391,0.9315041116262873,0.17431519918093816
0.42228285604304094,0.016801681828975172,0.45602670906975473,0.10589713317921648,0.8155628894691791,0.649024680599819,0.8431583457231849,0.8587716719938212,0.3597417135417149,0.35950693280410995,0.7280736763239312,0.2669956336251209,0.9398569228052177,0.17199069247952342
0.4248437531186083,0.016327169750962222,0.45406850239103846,0.10481391663305403,0.8141419856705742,0.6443283734725824,0.8423502227064161,0.8588856890333889,0.36515061369525403,0.35404666488556413,0.7377158053617577,0.2677931249158724,0.9475487965432787,0.17063339538706068
0.4265509302813715,0.015911971682700893,0.4522201710121936,0.1038998310667171,0.812352254873356,0.6396519238807663,0.8412537845788787,0.8587883018517402,0.36909342350352814,0.3486153398826832,0.7440536543851642,0.2687014309153378,0.9549770234435543,0.16828296724111874
0.4293456957877866,0.015417688268104069,0.45076361896004946,0.10315199235718661,0.8100009704596844,0.6365177428733766,0.8397957058049174,0.8588541948161654,0.3744032876669865,0.34489345790706877,0.7669615291599535,0.2702565189209792,0.9629602284543235,0.16955640357408783
0.4313806105157221,0.015022261536426613,0.44944557533144835,0.10284481135883511,0.8088159821432546,0.6357995620089589,0.8393938206820045,0.858770817720298,0.379206272368795,0.33589853227133076,0.7723502385926759,0.27156775693483637,0.9731047459223516,0.1669098845831552
0.43324190510294125,0.014646606141333028,0.4483180742165964,0.10299743839826045,0.8087973883041675,0.6348728770226124,0.8399049603555839,0.8585157316462604,0.3836738462418934,0.32588879439240404,0.7834890802833612,0.2726971000165342,0.9826162530972872,0.1660849032053779
0.43500663826167185,0.01433026475599106,0.4472685954889375,0.10326550543323731,0.8092193405573155,0.6318313645138574,0.8407009329231778,0.8583277914711493,0.3884459800032254,0.31454315852184006,0.7927550239728095,0.2737371125471451,0.9898560134663402,0.1658477475836355
0.4380561867279886,0.014013923370649096,0.4454136520433818,0.10357169169067768,0.8099950676536252,0.6297595616515217,0.8416897208070534,0.858036256393454,0.3950443553062577,0.30268921264440546,0.7967913567902989,0.27474331394444146,0.995012205339219,0.16516150409889985
0.436704228230583,0.013717353321891003,0.4455032886694934,0.10429736456971611,0.8125057278309012,0.628266936905657,0.8440974249628926,0.8577373176118908,0.39551997397194083,0.29454539055682727,0.7835358282732973,0.27461693843005436,1.0,0.15932207744575205
0.43527493194167644,0.013460325946300655,0.44628857220986307,0.10549168554255323,0.8168268770067043,0.6286673972033299,0.8476358546448107,0.8574879266946749,0.3964210971548281,0.2899217543245476,0.7747181602535496,0.2739278124619385,0.9981126193377199,0.155309519726198
0.43467430409670743,0.01322306990729418,0.44729504375578255,0.10711271908511663,0.8222062025487608,0.6291274301072676,0.851835955256002,0.857249128769147,0.39873938884137905,0.28815804343142487,0.7790451723314534,0.2734419535201937,0.9912054817656819,0.15487494416205883
0.4338964609133275,0.013005585204871578,0.44865712949830416,0.10920133716201394,0.8288839486636889,0.6283662245827699,0.8569822860877356,0.8570812355460475,0.40084604605702645,0.28594300407342343,0.7812859679487805,0.2730282634179291,0.9801807206235355,0.15457634028653947
0.43232593409581055,0.01280787183903285,0.45048033502364593,0.11175179655213541,0.837003947059137,0.6282371506025228,0.863370126684289,0.856506822029026,0.4024975028622819,0.28287595606980176,0.7852515183526988,0.2724417555201478,0.9682720751144587,0.15409525317173867
0.4301197960256216,0.012669472482945738,0.45257756759199563,0.11469180649303803,0.8464911337180493,0.631235638451205,0.8711277594235937,0.855569114458357,0.403648339816999,0.27938923457685644,0.7821775984471359,0.27155802342676094,0.9596218496719134,0.15242472077797653
0.42726901766745484,0.012570615800026375,0.45513500000344975,0.11801542356418349,0.8577373565826707,0.6348794962010871,0.8805120475372333,0.8543728467679899,0.40396560522540437,0.27390997334972855,0.775516670309902,0.27013875628051415,0.9524596967379646,0.14988121742008742
0.4251172508062346,0.012531073126858631,0.45755668381050985,0.12128181487989259,0.8686063901400947,0.6373649977180342,0.8899125279587804,0.8528021225166056,0.40488137142714087,0.2700261912577606,0.7856291799533908,0.26908321496234866,0.948311521687344,0.15064141847330234
0.4264090266792201,0.012531073126858631,0.45832523594728847,0.1242969058627752,0.8788816997880413,0.6447089762348313,0.8992298704553185,0.8506971925553592,0.4110264838184583,0.26648520270708187,0.7865340967225702,0.2687880079082192,0.9498462254030376,0.1510468354466288
0.4244935250473106,0.012531073126858631,0.4604427071893977,0.12738288621210017,0.8901834090296215,0.647477447631541,0.9096052596396775,0.8487802027692242,0.4123924203859437,0.26315043253153014,0.7855326537714007,0.26816903363810746,0.954417418619279,0.14986442666392033
0.4260250464323066,0.012531073126858631,0.46130331079404385,0.12981943212731362,0.8992156861015538,0.6512288670316231,0.9182440175827074,0.8476326286696811,0.41896415508216345,0.2618434774555577,0.8185003463417424,0.26871996940604725,0.9589614583349657,0.15548335815697878
0.4280944356586824,0.012531073126858631,0.4604091868859832,0.13158014856499303,0.9066930656773323,0.6534793877127534,0.9259414577181156,0.846569342891097,0.425655120466216,0.2593362944566498,0.8225169180975579,0.26981511713700645,0.9701949677012071,0.1562361131758581
0.4397805518906884,0.018146132716678528,0.43499171249308044,0.0896329503635046,0.7377444263459416,0.6703450544642564,0.7750678254986566,0.8669824934865915,0.350065099955557,0.383570280575364,0.6990316494458726,0.2766647212457764,0.9303739798993013,0.18377365966677925
0.43767342129673437,0.018047276033759163,0.43650783064185816,0.08998958062073535,0.7402947337039169,0.6655825555522803,0.7768091826055811,0.8663096676596931,0.34815949548726777,0.3826368705350209,0.6963528989754597,0.27586855870694965,0.9232409525078465,0.18187805295289702
0.4345733758984165,0.018047276033759163,0.43906865533101613,0.09131435029004142,0.7470496491700619,0.6615349279154898,0.7821678167309322,0.8655034612600339,0.3468125613106554,0.3839483478658044,0.6905829538574961,0.2742285906687164,0.9182996221890755,0.17908121738058794
0.433159790130942,0.017829791331336563,0.44108395576837856,0.09238671852966332,0.752541777335914,0.6591222373617533,0.7867126070548467,0.8646338108133826,0.3471320250348675,0.38124851325620285,0.7007898141532495,0.27351708403565084,0.9149745471049818,0.17981541323236394
0.4352762616723306,0.01739482192649136,0.44057620654118534,0.09267708277600734,0.7555765575012167,0.6524103903892176,0.789487933808034,0.8624975574896181,0.35167020583091735,0.37185652702144223,0.7198460300951698,0.2738270994696647,0.9150525034398139,0.18249016192931108
0.43636452308952356,0.016923868689063506,0.43951827586738257,0.09251749255020389,0.7578029188626505,0.6470455462361215,0.7918724314765034,0.8617849794681054,0.3552225723961284,0.3653280832831893,0.7267471211746075,0.27425535781592375,0.9211523325503959,0.18034565337357394
0.4389346954468141,0.016386483760713843,0.4379790442332314,0.09194241343514342,0.758208530181024,0.6407937321675199,0.7930218863541252,0.8619578844292077,0.36075938472195856,0.35787436972487785,0.7422642164379826,0.2750269304396127,0.9324259653853334,0.1798255398290059
0.4416142504627274,0.015852657672949275,0.43555902781690703,0.09113408947322874,0.7577602218988206,0.6365740058904095,0.7931835607034327,0.8619800385892435,0.36663168239567856,0.34937599671837516,0.7434485204323343,0.2756769302667148,0.9412781582616113,0.17642058823170323
0.44403669138598745,0.015338602921768578,0.43344362643915946,0.09024343349627731,0.7564195273965533,0.6333057865189176,0.7922516946270016,0.8618283765630852,0.3717024517704415,0.34290091655664073,0.7545419738391619,0.2764406264332111,0.9462631768941235,0.17505447691375833
0.44682965108534145,0.014824548170587884,0.43138238651221195,0.08946383189614335,0.75472365121568,0.6314772384655036,0.7909699901316464,0.8620215562824727,0.3777292277040851,0.33545262954247806,0.7632190611999768,0.277407477562663,0.950596663208863,0.1728892591249609
0.4487870474410698,0.014323147074820868,0.42961569978319325,0.08911261953595073,0.7537712334579915,0.6294550794417226,0.7904189915127184,0.8620259985047931,0.38290901863903537,0.32877223529495425,0.765346457330359,0.27826498681685985,0.9564207553476138,0.16854735666059378
0.4514234272517935,0.01377528333808175,0.4281345393436369,0.08909291240469194,0.7531320874558869,0.6260991559554547,0.7903838584329651,0.8619114119495439,0.3894446115330057,0.32373164005760946,0.7802786199883559,0.2795606320069252,0.9638782746554707,0.167191800078051
0.45318730675627705,0.013302155253629672,0.4271795844218329,0.08963976965654336,0.7546560640862996,0.6240670681639671,0.7922309256913599,0.8615609889503133,0.3952922806177701,0.3151120688442988,0.7820818103913028,0.28054714226124,0.972813005071702,0.16342384586387002
0.4539327110782675,0.012869360695808695,0.4270457331931039,0.09069965045680253,0.7576606907506486,0.6226968982198713,0.7954521005539833,0.8610908537546942,0.3996921165563436,0.30657480331504877,0.7917015755015337,0.28126460426437805,0.9815798085319907,0.1616211913676482
0.4547461779100357,0.012531073126858631,0.4270676967538318,0.09205441250301488,0.7615231525435939,0.6200459172410753,0.799307747745731,0.860855643777964,0.40472216119929394,0.2969422284372248,0.8031910400663218,0.2820078408530447,0.9874599521704893,0.16117425540195274
0.4560522689080878,0.012254274414684409,0.42682914488613566,0.09365600793230178,0.7662670114993227,0.6178119445061299,0.8037444525488894,0.860253665701926,0.4106663698816131,0.2874661263234828,0.8091045183478454,0.2824992069112006,0.9903392244197821,0.16082890915500925
0.45466235562954227,0.012096103722013427,0.4280192019016993,0.09572969863929953,0.7726365524338681,0.6190762075946452,0.8094456373109575,0.8596884783389547,0.4126768600956052,0.28160608412977867,0.8019931260616034,0.28217606404853235,0.9914682942780314,0.1582301377441213
0.45273060173408236,0.012064271870113392,0.4299763736482347,0.09829217625137279,0.7804939251497223,0.6212704652587426,0.8161721981057984,0.8589113172390859,0.41445425431488414,0.2774970895459789,0.7940506296218709,0.28131964341037025,0.987684931816703,0.15614614669011354
0.45097227098220494,0.012115875058597299,0.43227576296925263,0.10116174727454755,0.7889318880315715,0.6217338077519159,0.8232426775510813,0.8578831136265226,0.41622166296405716,0.2751906983780492,0.804929262417881,0.2806259708694034,0.9802134716892879,0.15805158228207186
0.4502922040429728,0.012214731741516665,0.4343645435914585,0.10427697550915344,0.7980754329977241,0.6248514408131243,0.8308638073936166,0.8567955664798785,0.4193628326946046,0.2715701170113229,0.8098777767198833,0.2801289215951837,0.9703934613072153,0.16003620625465373
0.4479459681776937,0.01231358842443603,0.43713833432495175,0.10757122582660719,0.8081197461685453,0.6264913422800369,0.8393912090194389,0.8553873250526132,0.42031257964237345,0.268579948147613,0.8120871955007518,0.279389847361944,0.962442355071403,0.16067105360772704
0.4474189515951086,0.012412445107355393,0.4390630207002535,0.11073734850971795,0.8179450652345618,0.6302626192155394,0.8479319674338115,0.853605823047263,0.42363892953496163,0.2663694310444227,0.8242397304468944,0.2789154348976234,0.9577008229402312,0.16396070364495713
0.4456968847323048,0.012477888231448011,0.44153426625953185,0.11399098336808211,0.8292054548337257,0.6331221043162643,0.8578455898035718,0.8519188036935821,0.42527864956938366,0.2621826522232507,0.8233343863415188,0.2779339835060583,0.9564207553476138,0.1639791976917349
0.44427446692665845,0.012531073126858631,0.44386619844801545,0.1169315063200207,0.8398476238782657,0.6340322413564259,0.8676176849352463,0.8503157309514517,0.42694974217854154,0.25854850328396833,0.8277460886837392,0.27729186013614876,0.9604684472766298,0.16402505584871369
0.44600791037394755,0.012531073126858631,0.4443265132835843,0.1193494274321365,0.8494031847073664,0.6395741485337005,0.8767971440848019,0.8489511713770073,0.4332693412295845,0.2550753493635791,0.8389261100442296,0.2773864416586974,0.9684990116330587,0.16550456068503347
0.4570695292749216,0.015931743019284766,0.417533154052415,0.07702492838240814,0.6901603719713291,0.6462942694793306,0.7345817702221965,0.8672695293903978,0.3593958700278195,0.36779546947001207,0.7457397028720552,0.2859531454535745,0.9362702336034919,0.1847436149763175
0.4565096305873957,0.01569448698027829,0.418613335768107,0.0777569200559137,0.694520440315084,0.6432428282028653,0.7381911500704837,0.8665362779496226,0.3611716620847307,0.3657730809145816,0.7546807156574931,0.2853870170883261,0.9341726484399923,0.18465701787043928
0.45884583601527146,0.015338602921768578,0.41762238820490083,0.078136210385976,0.6977409424350365,0.636080877094102,0.7409840122723268,0.8649789373167687,0.3664025359174994,0.35912343896952065,0.7682644383730934,0.2854229894446509,0.9341234384088198,0.18557137008137756
0.4604385085939294,0.014923404853507249,0.4163365999626045,0.07829638244136898,0.7004041114448679,0.6300905205752159,0.7435256200988576,0.8641962519147828,0.37133473687724705,0.3527921690967725,0.7693726117766323,0.2855972960826857,0.9383926058172183,0.18245344372512246
0.46250533685756395,0.014468664112078172,0.4149160405518628,0.0782860534020965,0.7021663154898289,0.6248911558839652,0.7455588988981893,0.8644415423190868,0.3771628074176987,0.34578978481146255,0.7751571122244263,0.2860441729649508,0.9468182308523843,0.17965173122035377
0.46511446539809204,0.013994152034065222,0.4126043470371388,0.07815636796594927,0.7030939119480375,0.6219191447491852,0.7466706712159341,0.8646440620956615,0.38405773179712543,0.3358162257791475,0.773968988103473,0.28653488265167404,0.9530491249041897,0.17527369693995154
0.46700608112751074,0.013440554609716781,0.41086870827354693,0.07810050606912075,0.7035354024892422,0.6193542130905527,0.7471891235446976,0.8645472444296951,0.3899625198332797,0.32572779937351093,0.7794412093885772,0.2871012831709311,0.9562602159641683,0.1715741251002569
0.4699190941635761,0.012845239665176372,0.4089466667249295,0.07837394095127861,0.7041532590374925,0.6183050733024373,0.74783657956772,0.8645655828346603,0.39792712978051714,0.3159251841590489,0.7884544678903181,0.2878968053473845,0.9583027963271036,0.1684020011097207
0.4715990200561436,0.012254274414684409,0.40773418617877977,0.07924505245900704,0.7061881235323485,0.6175736540810703,0.7497890460653749,0.8642735921444196,0.40475584386860675,0.3070098521474811,0.7902929588529787,0.2883490772826454,0.9614688338135365,0.16344681682081527
0.473131362262531,0.011661134317168224,0.4075354217038156,0.08054773137260682,0.709150181126999,0.614389829235126,0.7527655952010078,0.8637869409940175,0.41145407487269914,0.2987882458225308,0.803056416214971,0.28914823351556773,0.966376229841391,0.1610393894302476
0.473953956628172,0.011166850902571402,0.4078187056402196,0.08229388955808328,0.7140547538157058,0.612883966132312,0.7575499993470842,0.8629833543664966,0.41713687027194446,0.2879925261577207,0.8074461301674652,0.28963462075627056,0.972520763625791,0.1579310498919006
0.4737072505507621,0.010850509517229436,0.40883638895143193,0.08439677184427267,0.7204273150193515,0.6119539715567228,0.7636297383798116,0.8620305546302507,0.42149598147870515,0.2790491555198258,0.8176903500064222,0.28982620116932734,0.9777507705454281,0.15714292627725607
0.47462039793230626,0.010652796151390706,0.40980876523161447,0.08672330191720483,0.7270422454397973,0.6105242290063622,0.7698746712880656,0.8611949042698239,0.4275936624120191,0.27380505477536693,0.8348838074695767,0.29032915778644147,0.9804761325061035,0.15941353313477288
0.4751204094911131,0.010731881497726197,0.4107086962591342,0.08931889376602503,0.7342562909992548,0.6094055878442752,0.7766029483183069,0.8600204490300833,0.43333618493395076,0.2704603358008553,0.8366867388808895,0.2906244929130456,0.9821887750829722,0.16036602754307885
0.4737365702908642,0.0109896997267799,0.4128047789028384,0.09227154129586188,0.7422505005975766,0.6124702674776898,0.7839108527637918,0.8587053803684184,0.43550528922235054,0.268568189961855,0.8393915957080093,0.29044519144849845,0.9819501580082678,0.16220098660435223
0.4717839346992062,0.011285478922074639,0.41554717669351127,0.09558197648587641,0.7514460689611329,0.6152503224367294,0.7921183754712651,0.8570882975405067,0.43718681451669394,0.2663178760465796,0.8387726575010874,0.2897996421398913,0.979213312695682,0.16359810126582278
0.46971411864570684,0.011542506297664987,0.41850932508392735,0.09899991876908182,0.7611138322954132,0.6152238457228378,0.8006917672312209,0.8552958608340588,0.4384540131708181,0.2640965050469689,0.8467260315894478,0.28911643952372923,0.9753984734110853,0.1664784251711262
0.4679984377733284,0.011779762336671459,0.42137689217225605,0.10235108203036455,0.771479750016372,0.6191788048609901,0.809879919486174,0.8535671529324447,0.4400261443090747,0.260793390655095,0.8437968362089614,0.2882974000391134,0.9722790671317497,0.16732386447532008
0.46597356989922406,0.011937933029342443,0.4240533417845129,0.10544333112429949,0.7817577159270455,0.6207773364624423,0.819110903007205,0.8519197149186737,0.44112403538647604,0.258534936519535,0.8458615175151717,0.2875374980196794,0.9710879234610598,0.16863093819447314
0.46655582776145277,0.012076332385429555,0.4253697755186103,0.10805548947584134,0.7910307291061015,0.6246032216203545,0.8276244255119636,0.8502201662199858,0.4455972354576567,0.2564899366900489,0.8545171085703652,0.2874214003213851,0.9719155439544948,0.17228907296736964
0.4845700008450192,0.013875524014561984,0.39247974580225775,0.06371854197558897,0.6278532927730424,0.6464928448335456,0.6826415225744028,0.8714835467773696,0.377648746989798,0.3464771796645935,0.7975513288915129,0.3007828173869655,0.9546624675846175,0.18872970964126976
0.48445833630292834,0.013618496638971639,0.3919415235719603,0.06424629269446759,0.6301533605061383,0.6387020717697673,0.6843486171557626,0.8696791502415968,0.3788839023965669,0.3463035221706047,0.7945353842632197,0.30025301357734735,0.9534951704518447,0.18501478969312757
0.4823259736594016,0.013480097282884528,0.3930841461958998,0.06528125492209064,0.6354995122781407,0.6319935343864671,0.6885792990919498,0.8680178729967498,0.37830827899146335,0.34755801795939634,0.7886598482560764,0.2986633139854246,0.9505200569642822,0.1815138123675689
0.48160893692469925,0.013262612580461927,0.39429518933624275,0.06618113884145692,0.6405953555591931,0.6277076163246136,0.6928416940735779,0.8674661262038776,0.3808992363572523,0.34649617297317564,0.7936023151034249,0.29779354179177747,0.9492782166461885,0.17985908406816778
0.48361413791826474,0.01294627119511996,0.3935858008224722,0.0669806540285105,0.6453880799110839,0.6189868486852497,0.6970022963975845,0.8665777956428518,0.38715325852998705,0.34231843946974866,0.7943091032725981,0.29742552553579443,0.949919433667661,0.17754866903175354
0.48455417540859236,0.012590387136610249,0.3929586894170827,0.0677898476066934,0.6498659092357245,0.6122915496588952,0.7010146309067878,0.8657392407524462,0.39186350411241544,0.3374343169964858,0.795242509121517,0.29720357593717994,0.9527320812384983,0.1742787416196407
0.4858692954419503,0.012155417731765044,0.39216104418677444,0.06870318868140499,0.6540247017308631,0.609610782376965,0.7050438790402264,0.8661159184246237,0.398217009390311,0.32869083309210867,0.7944041532022743,0.29721990517770125,0.9594054256538073,0.16972777364469285
0.48753661351794536,0.01164136298058435,0.3907572736758562,0.06978051185688623,0.6578240133369827,0.6081148480418648,0.7086321666041733,0.8663859258095337,0.4056542843610176,0.31543315459274734,0.7893110827197576,0.2973299194334484,0.964021111170119,0.16402313848872294
0.48904587422680557,0.011008680209900416,0.38971239464677887,0.07112936176372092,0.661495558705946,0.6051792423886866,0.7119837380477574,0.8659866383647743,0.41306942713529504,0.302264112610933,0.7962099723703062,0.29755968145301814,0.9652984634126809,0.15988565711094563
0.4916366492010211,0.01039576877580036,0.3886035798074152,0.07297508788379543,0.6658958251589656,0.6034648751639509,0.7158910339758644,0.8652696750725091,0.4229463110174223,0.28870795963717877,0.8048809475285591,0.297911752685904,0.9643022788420612,0.15643763961280713
0.49162226841024326,0.009881714024619664,0.3891339250538912,0.07540899366904341,0.6719957259127164,0.6030412477416185,0.7213354798712325,0.8639824557277016,0.42874341883862743,0.27651302960525304,0.8031123584079141,0.2977558404570446,0.9642055729392486,0.15156446387963882
0.4918331210092752,0.009446744619774461,0.39038469809073395,0.07814908571173174,0.678227219889552,0.6010786613241059,0.7270978894657346,0.862516921022811,0.4345129173036817,0.26598865007784644,0.8201816682313128,0.2982154125233621,0.9646346285871154,0.15148201786684842
0.4913074013244885,0.009268802590519605,0.39200338951788494,0.0811251815996505,0.6860407642704149,0.6012937846245059,0.7343964043624714,0.8609687495924401,0.43979476225549896,0.2577335785824202,0.822779276622795,0.29833669715688077,0.967604463070101,0.15052397616556584
0.49092539104891453,0.009446744619774461,0.39421946679834075,0.0840144284729233,0.6942489112363505,0.601965631239608,0.742059581972315,0.8594523571371333,0.44437359326418147,0.2551612738212358,0.8329768650180512,0.2984005092673883,0.9693617799816806,0.15375014891314587
0.4925834830924698,0.00970377199536481,0.3960502043301104,0.08678446909889287,0.7022079597865781,0.6032927765236273,0.7495684227610123,0.8580541961374419,0.4515306388588909,0.254406948627153,0.8476701855911776,0.2988609618319692,0.9707051197814558,0.1591220215934475
0.4932388597242476,0.010217826746545504,0.3992298034709785,0.09245648803055165,0.7186176622516829,0.6066453904206597,0.7651876572827143,0.8546977554646595,0.4605269668517824,0.25470361371474787,0.8635377742328384,0.29920171465990547,0.975710769006568,0.16661511540966303
0.49313310509617503,0.010514396795303596,0.4010733626625449,0.09543570577831106,0.7274757770308319,0.607757412404272,0.773480183388458,0.852884987048359,0.4639342445737371,0.25307014634617814,0.8674032761685445,0.29893082536690524,0.9768855902378184,0.16969389427015824
